link,title,date,director,starring,margaret,david,imdb,imdb_rating
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860887.htm,Patrick,"22 October, 2013",,"Charles Dance, Rachel Griffiths, Sharni Vinson",3,1,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860906.htm,Renoir,"22 October, 2013",,"Michel Bouquet, Christa Theret",2.5,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860908.htm,Alan Patridge: Alpha Papa,"22 October, 2013",,Steve Coogan,4,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860909.htm,Blancanieves,"22 October, 2013",,"Maribel Verdú, Daniel Giménez Cacho",4,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860911.htm,Machete Kills,"22 October, 2013",,Danny Trejo,3,2,tt2002718,5.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3835875.htm,Captain Phillips,"15 October, 2013",,Tom Hanks,4,3,tt1535109,7.8
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860883.htm,About Time,"15 October, 2013",,"Domhnall Gleeson, Rachel McAdams",3.5,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3860885.htm,Stranger By The Lake,"15 October, 2013",,"Pierre Deladonchamps, Christophe Paou",3.5,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3855233.htm,Diana,"15 October, 2013",,Naomi Watts,3.5,3,tt1758595,5.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3855235.htm,2 Guns,"8 October, 2013",,Denzel Washington and Mark Wahlberg,4,3.5,tt1272878,6.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3854270.htm,Prisoners,"8 October, 2013",,Hugh Jackman,4,4,tt1392214,8.1
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3854272.htm,Mystery Road,"8 October, 2013",,Aaron Pedersen,4,3.5,tt2236054,6.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3855254.htm,Metallica: Through The Never,"8 October, 2013",,Dane DeHaan,3,3,tt2172935,7.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3851222.htm,Gravity,"1 October, 2013",,Sandra Bullock and George Clooney,4.5,4,tt1454468,7.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849730.htm,Thanks For Sharing,"1 October, 2013",,Mark Ruffalo,3,3,tt1932718,6.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849722.htm,Rush,"1 October, 2013",,Chris Hemsworth,4,4.5,tt1979320,8.1
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849724.htm,Runner Runner,"1 October, 2013",,Gemma Arterton,3,1.5,tt2364841,5.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849714.htm,The Act Of Killing,"24 September, 2013",,Themselves,4,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849675.htm,Stories We Tell,"24 September, 2013",,As themselves,4.5,4,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849676.htm,Lovelace,"24 September, 2013",,Amanda Seyfried,3.5,4,tt1426329,6.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3849622.htm,Mood Indigo,"24 September, 2013",,Romain Duris,3.5,3.5,tt2027140,6.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814925.htm,I'm So Excited,"17 September, 2013",,Javier Camara,3.5,2,tt2243389,5.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3846630.htm,The Turning,"17 September, 2013",,Various,4,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3835878.htm,A Hijacking,"17 September, 2013",,Pilou Asbaek,4,4,tt2216240,7.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3835862.htm,Riddick,"17 September, 2013",,Vin Diesel,3.5,2,tt1411250,6.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827549.htm,You're Next,"3 September, 2013",,Sharni Vinson,2.5,2.5,tt1853739,6.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827551.htm,Paranoia,"3 September, 2013",,Liam Hemsworth,3,3.5,tt1413495,5.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827547.htm,The Gatekeepers,"3 September, 2013",,Themselves,4.5,4,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3826259.htm,Blue Jasmine,"3 September, 2013",,Cate Blanchette,3.5,4.5,tt2334873,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827511.htm,Absolute Deception,"27 August, 2013",,Cuba Gooding Jr,3,2,tt2179226,4.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827512.htm,The Rocket,"27 August, 2013",,Sitthiphon Disamoe,4,4,tt2178256,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827507.htm,The Best Offer,"27 August, 2013",,Geoffrey Rush,3.5,4,tt1924396,7.8
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3827510.htm,Red 2,"27 August, 2013",,Bruce Willis,4,3.5,tt1821694,6.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814922.htm,Elysium,"20 August, 2013",,Matt Damon,4,3,tt1535108,6.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3826248.htm,Upstream Color,"20 August, 2013",,Amy Seimetz and Shane Carruth,3,3,tt2084989,6.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3826161.htm,Jobs,"20 August, 2013",,Ashton Kutcher,3,2,tt2357129,5.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814956.htm,Stoker,"20 August, 2013",,Nicole Kidman and Mia Wasikowska,3.5,4,tt1682180,6.8
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814957.htm,Kick-Ass 2,"20 August, 2013",,Aaron Taylor-Johnson,2.5,1.5,tt1650554,6.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814923.htm,We're The Millers,"13 August, 2013",,Jennifer Aniston,2,2,tt1723121,7.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814932.htm,Frances Ha,"13 August, 2013",,Greta Gerwig,4,4,tt2347569,7.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814327.htm,What Maisie Knew,"13 August, 2013",,Julianne Moore,4,4,tt1932767,7.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3814921.htm,Red Obsession,"13 August, 2013",,,4,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798453.htm,Pain &amp; Gain,"6 August, 2013",,Mark Wahlberg,2,2,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798972.htm,The Bling Ring,"6 August, 2013",,,3.5,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3813258.htm,Beyond The Hills,"6 August, 2013",,Cosmina Stratan,4,4.5,tt2258281,7.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798457.htm,Now You See Me,"6 August, 2013",,Mark Ruffalo,4,2,tt1670345,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798455.htm,The World's End,"30 July, 2013",,,2.5,2,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798451.htm,100 Bloody Acres,"30 July, 2013",,Damon Herriman,2,3.5,tt2290065,6.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798374.htm,The Way Way Back,"30 July, 2013",,Steve Carell,3.5,4,tt1727388,7.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798388.htm,Cosmic Psychos - Bloke's You Can Trust,"30 July, 2013",,Ross Knight (Himself),3,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798377.htm,Greetings from Tim Buckley,"23 July, 2013",,Penn Badgley,2,3,tt1823125,6.1
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798378.htm,What's In A Name,"23 July, 2013",,Patrick Bruel,3,3,tt2179121,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798373.htm,Behind The Candelabra,"23 July, 2013",,Michael Douglas,4,4,tt1291580,7.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798366.htm,The Wolverine,"23 July, 2013",,Hugh Jackman,3.5,3,tt1430132,6.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798364.htm,The Heat,"16 July, 2013",,Sandra Bullock and Melissa McCarthy,3,3,tt2404463,6.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3798365.htm,Pacific Rim,"16 July, 2013",,Charlie Hunnam,3,3.5,tt1663662,6.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780160.htm,This Is The End,"16 July, 2013",,"James Franco, Jonah Hill, Seth Rogen",1,2,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780189.htm,Cloudburst,"16 July, 2013",,Olympia Dukakis,3,3,tt1466054,7.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780180.htm,The Conjuring,"16 July, 2013",,"Vera Farmiga, Patrick Wilson",2.5,2.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780184.htm,Much Ado About Nothing,"9 July, 2013",,,3.5,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780176.htm,Reality,"9 July, 2013",,Aniello Arena,2,3,tt1846487,6.8
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780182.htm,Before Midnight,"9 July, 2013",,Ethan Hawke and Julie Delpy,4,4,tt2209418,7.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780163.htm,Only God Forgives,"9 July, 2013",,Ryan Gosling,4,0.5,tt1602613,5.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780167.htm,The Look Of Love,"2 July, 2013",,Steve Coogan,3.5,3,tt1951216,6.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780164.htm,We Steal Secrets: The Story Of Wikileaks,"2 July, 2013",,Julian Assange,4,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780168.htm,To The Wonder,"2 July, 2013",,Ben Affleck,2,2.5,tt1595656,5.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780177.htm,A Gun In Each Hand,"2 July, 2013",,Javier Camara,4,4,tt1945034,6.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780157.htm,Epic,"25 June, 2013",,Voices,4,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780161.htm,Errors Of The Human Body,"25 June, 2013",,Michael Eklund,3.5,3.5,tt1835955,5.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780151.htm,In The House,"25 June, 2013",,Fabrice Luchini,4,4,tt1964624,7.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780093.htm,Man Of Steel,"25 June, 2013",,Henry Cavill,3,3.5,tt0770828,7.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780083.htm,Satellite Boy,"18 June, 2013",,David Gulpilil,3.5,3.5,tt2234397,6.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780088.htm,Despicable Me 2,"18 June, 2013",,Voices,3.5,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3780091.htm,Everybody Has A Plan,"18 June, 2013",,Viggo Mortensen,2,3.5,tt1674772,5.6
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3779854.htm,World War Z,"18 June, 2013",,Brad Pitt,3.5,3.5,tt0816711,7.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3777347.htm,You Ain't Seen Nothin' Yet!,"11 June, 2013",,Mathieu Amalric,2.5,3,tt1690389,6.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3777351.htm,Mud,"11 June, 2013",,Matthew McConaughey,4,3.5,tt1935179,7.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3777343.htm,Monsters University,"11 June, 2013",,Voices,3,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3777346.htm,The Internship,"11 June, 2013",,Owen Wilson and Vince Vaughn,2,2,tt2234155,6.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3777348.htm,A Lady In Paris,"11 June, 2013",,Jeanne Moreau,3.5,2,tt1472464,6.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3768223.htm,Farewell My Queen,"4 June, 2013",,Diane Kruger,3.5,3.5,tt1753813,6.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3762999.htm,Fast &amp; Furious 6,"4 June, 2013",,Vin Diesel,3.5,2,tt1905041,7.1
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3768245.htm,The Great Gatsby,"4 June, 2013",,Leonardo DiCaprio,3,3.5,tt1343092,7.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3758966.htm,The Call,"21 May, 2013",,Halle Berry,3,2.5,tt1911644,6.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3758967.htm,Happiness Never Comes Alone,"21 May, 2013",,Gad Elmaleh,3.5,3.5,tt1872880,6.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3750461.htm,The Reluctant Fundamentalist,"21 May, 2013",,Riz Ahmed,4,4,tt2032557,6.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3751369.htm,A Place For Me,"14 May, 2013",,Greg Kinnear,3.5,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3751395.htm,Snitch,"14 May, 2013",,Dwayne Johnson,3,3,tt0882977,6.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3750456.htm,Tabu,"14 May, 2013",,,4.5,4,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3750457.htm,Broken,"14 May, 2013",,Tim Roth,3.5,4.5,tt1441940,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3750453.htm,Star Trek Into Darkness,"7 May, 2013",,"Benedict Cumberbatch, Chris Pine",4,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732915.htm,Spring Breakers,"7 May, 2013",,Selena Gomez,3.5,3,tt2101441,5.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3744418.htm,The Place Beyond The Pines,"7 May, 2013",,Ryan Gosling,2.5,3.5,tt1817273,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3744411.htm,Camille Rewinds,"7 May, 2013",,Noemie Lvovsky,3,3,tt2253939,6.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732935.htm,The Hunt,"30 April, 2013",,Mads Mikkelsen,4.5,4,tt2106476,8.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732922.htm,Drift,"30 April, 2013",,Sam Worthington,4,4,tt1714833,6.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3744375.htm,Iron Man 3,"30 April, 2013",,Robert Downey Jr,3.5,3.5,tt1300854,7.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732919.htm,Song For Marion,"23 April, 2013",,Vanessa Redgrave andTerence Stamp,4,3,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732921.htm,Haute Cuisine,"23 April, 2013",,Catherine Frot,3,2,tt2094877,6.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732926.htm,Antiviral,"23 April, 2013",,Caleb Landry Jones,3,3.5,tt2099556,5.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732918.htm,Cheerful Weather For The Wedding,"23 April, 2013",,Felicity Jones,2,2,tt1159922,5.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3732913.htm,The Other Son,"16 April, 2013",,Emmanuelle Devos,3.5,3.5,tt2073016,7.3
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720895.htm,Olympus Has Fallen,"16 April, 2013",,Gerard Butler,2.5,2.5,tt2302755,6.5
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720896.htm,Oblivion,"16 April, 2013",,Tom Cruise,3,3.5,tt1483013,7.0
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720903.htm,No,"16 April, 2013",,Gael Garcia Bernal,4,3.5,tt2059255,7.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720866.htm,Therese Desqueyroux,"9 April, 2013",,Audrey Tautou,2,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720869.htm,First Position,"9 April, 2013",,As themselves,3,3.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720871.htm,Kon-Tiki,"9 April, 2013",,Pal Sverre Hagen,3.5,3.5,tt1613750,7.2
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720873.htm,Warm Bodies,"9 April, 2013",,Nicholas Hoult,4,3.5,tt1588173,6.8
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720890.htm,The Company You Keep,"9 April, 2013",,Robert Redford,4,4,tt1381404,6.4
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3714713.htm,G I Joe: Retaliation,"2 April, 2013",,Bruce Willis,2,0.5,,
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3720865.htm,Identity Thief,"2 April, 2013",,Jason Bateman,1.5,1,tt2024432,5.7
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3713728.htm,Sleepwalk With Me,"2 April, 2013",,Mike Birbiglia,3,2.5,tt2077851,6.8
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3713715.htm,Trance,"2 April, 2013",,James McAvoy,4,3.5,tt1924429,6.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3713734.htm,The Host,"2 April, 2013",,Saoirse Ronan,2,1.5,tt1517260,5.9
https://web.archive.org/web/20141225064824/http://www.abc.net.au/atthemovies/txt/s3713721.htm,Rust And Bone,"26 March, 2013",,Marion Cotillard and Matthias Schoenaerts,4.5,4.5,tt2053425,7.5
